source,target,edge_type
recipe_24134,ingredient_24141,contains
recipe_24134,ingredient_24142,contains
recipe_24134,ingredient_108,contains
recipe_24134,ingredient_80,contains
recipe_24134,ingredient_255,contains
recipe_24134,cuisine_278,belongs_to
recipe_24134,diet_3499,suitable_for
recipe_24134,meal_type_48,is_type
recipe_24143,ingredient_24144,contains
recipe_24143,ingredient_3507,contains
recipe_24143,ingredient_24145,contains
recipe_24143,ingredient_63,contains
recipe_24143,ingredient_3517,contains
recipe_24143,ingredient_4898,contains
recipe_24143,ingredient_123,contains
recipe_24143,ingredient_88,contains
recipe_24143,ingredient_45,contains
recipe_24143,ingredient_17,contains
recipe_24143,ingredient_44,contains
recipe_24143,ingredient_18,contains
recipe_24143,ingredient_113,contains
recipe_24143,ingredient_24146,contains
recipe_24143,ingredient_24147,contains
recipe_24143,ingredient_24148,contains
recipe_24143,ingredient_3478,contains
recipe_24143,cuisine_323,belongs_to
recipe_24143,diet_5,suitable_for
recipe_24143,meal_type_21,is_type
recipe_24143,region_22,belongs_to_region
recipe_24143,state_324,belongs_to_state
recipe_24149,ingredient_558,contains
recipe_24149,ingredient_44,contains
recipe_24149,ingredient_15,contains
recipe_24149,ingredient_3496,contains
recipe_24149,ingredient_3735,contains
recipe_24149,ingredient_3537,contains
recipe_24149,ingredient_3572,contains
recipe_24149,ingredient_3480,contains
recipe_24149,ingredient_3802,contains
recipe_24149,ingredient_3478,contains
recipe_24149,ingredient_3523,contains
recipe_24149,ingredient_3497,contains
recipe_24149,ingredient_3513,contains
recipe_24149,cuisine_163,belongs_to
recipe_24149,diet_3526,suitable_for
recipe_24149,meal_type_48,is_type
recipe_24149,region_164,belongs_to_region
recipe_24149,state_165,belongs_to_state
recipe_24150,ingredient_3504,contains
recipe_24150,ingredient_3503,contains
recipe_24150,ingredient_24151,contains
recipe_24150,cuisine_204,belongs_to
recipe_24150,diet_5,suitable_for
recipe_24150,meal_type_21,is_type
recipe_24152,ingredient_3504,contains
recipe_24152,ingredient_3916,contains
recipe_24152,ingredient_3503,contains
recipe_24152,ingredient_3917,contains
recipe_24152,cuisine_128,belongs_to
recipe_24152,diet_5,suitable_for
recipe_24152,meal_type_129,is_type
recipe_24153,ingredient_3501,contains
recipe_24153,ingredient_3706,contains
recipe_24153,ingredient_3504,contains
recipe_24153,ingredient_3543,contains
recipe_24153,ingredient_3916,contains
recipe_24153,ingredient_3503,contains
recipe_24153,ingredient_3502,contains
recipe_24153,cuisine_871,belongs_to
recipe_24153,diet_5,suitable_for
recipe_24153,meal_type_21,is_type
recipe_24153,region_22,belongs_to_region
recipe_24153,state_872,belongs_to_state
recipe_24154,ingredient_403,contains
recipe_24154,ingredient_126,contains
recipe_24154,ingredient_4367,contains
recipe_24154,ingredient_55,contains
recipe_24154,ingredient_15,contains
recipe_24154,ingredient_5610,contains
recipe_24154,ingredient_3497,contains
recipe_24154,ingredient_220,contains
recipe_24154,ingredient_3494,contains
recipe_24154,ingredient_20217,contains
recipe_24154,ingredient_14,contains
recipe_24154,ingredient_3478,contains
recipe_24154,cuisine_235,belongs_to
recipe_24154,diet_3526,suitable_for
recipe_24154,meal_type_152,is_type
recipe_24154,region_177,belongs_to_region
recipe_24154,state_236,belongs_to_state
recipe_24155,ingredient_319,contains
recipe_24155,ingredient_3507,contains
recipe_24155,ingredient_3572,contains
recipe_24155,ingredient_19527,contains
recipe_24155,ingredient_3729,contains
recipe_24155,ingredient_352,contains
recipe_24155,ingredient_44,contains
recipe_24155,ingredient_89,contains
recipe_24155,ingredient_18,contains
recipe_24155,ingredient_17,contains
recipe_24155,ingredient_18761,contains
recipe_24155,ingredient_3478,contains
recipe_24155,ingredient_19528,contains
recipe_24155,cuisine_47,belongs_to
recipe_24155,diet_3526,suitable_for
recipe_24155,meal_type_21,is_type
recipe_24156,ingredient_4066,contains
recipe_24156,ingredient_3507,contains
recipe_24156,ingredient_4100,contains
recipe_24156,ingredient_54,contains
recipe_24156,ingredient_149,contains
recipe_24156,ingredient_3478,contains
recipe_24156,ingredient_24157,contains
recipe_24156,ingredient_35,contains
recipe_24156,ingredient_10374,contains
recipe_24156,ingredient_18,contains
recipe_24156,ingredient_89,contains
recipe_24156,ingredient_44,contains
recipe_24156,ingredient_17,contains
recipe_24156,ingredient_127,contains
recipe_24156,cuisine_204,belongs_to
recipe_24156,diet_3534,suitable_for
recipe_24156,meal_type_38,is_type
recipe_24158,ingredient_156,contains
recipe_24158,ingredient_206,contains
recipe_24158,ingredient_4,contains
recipe_24158,ingredient_123,contains
recipe_24158,ingredient_4673,contains
recipe_24158,cuisine_323,belongs_to
recipe_24158,diet_5,suitable_for
recipe_24158,meal_type_85,is_type
recipe_24158,region_22,belongs_to_region
recipe_24158,state_324,belongs_to_state
recipe_24159,ingredient_2353,contains
recipe_24159,ingredient_3489,contains
recipe_24159,ingredient_4078,contains
recipe_24159,ingredient_3517,contains
recipe_24159,ingredient_3491,contains
recipe_24159,ingredient_219,contains
recipe_24159,ingredient_44,contains
recipe_24159,ingredient_308,contains
recipe_24159,ingredient_3496,contains
recipe_24159,ingredient_15,contains
recipe_24159,ingredient_3497,contains
recipe_24159,ingredient_28,contains
recipe_24159,ingredient_1734,contains
recipe_24159,ingredient_4135,contains
recipe_24159,ingredient_162,contains
recipe_24159,ingredient_119,contains
recipe_24159,ingredient_120,contains
recipe_24159,cuisine_327,belongs_to
recipe_24159,diet_5,suitable_for
recipe_24159,meal_type_85,is_type
recipe_24160,ingredient_119,contains
recipe_24160,ingredient_15,contains
recipe_24160,ingredient_3841,contains
recipe_24160,ingredient_251,contains
recipe_24160,ingredient_120,contains
recipe_24160,ingredient_62,contains
recipe_24160,ingredient_188,contains
recipe_24160,ingredient_3496,contains
recipe_24160,ingredient_220,contains
recipe_24160,ingredient_89,contains
recipe_24160,ingredient_3512,contains
recipe_24160,ingredient_3801,contains
recipe_24160,ingredient_4179,contains
recipe_24160,ingredient_4519,contains
recipe_24160,ingredient_3570,contains
recipe_24160,ingredient_5084,contains
recipe_24160,ingredient_173,contains
recipe_24160,ingredient_3522,contains
recipe_24160,ingredient_4168,contains
recipe_24160,ingredient_3631,contains
recipe_24160,ingredient_3735,contains
recipe_24160,ingredient_3548,contains
recipe_24160,ingredient_4050,contains
recipe_24160,ingredient_3729,contains
recipe_24160,ingredient_1734,contains
recipe_24160,ingredient_6970,contains
recipe_24160,ingredient_44,contains
recipe_24160,ingredient_3507,contains
recipe_24160,ingredient_24161,contains
recipe_24160,ingredient_222,contains
recipe_24160,cuisine_47,belongs_to
recipe_24160,diet_5,suitable_for
recipe_24160,meal_type_110,is_type
recipe_24162,ingredient_24163,contains
recipe_24162,ingredient_3961,contains
recipe_24162,ingredient_9765,contains
recipe_24162,ingredient_5092,contains
recipe_24162,ingredient_3892,contains
recipe_24162,ingredient_5638,contains
recipe_24162,ingredient_4522,contains
recipe_24162,ingredient_4631,contains
recipe_24162,ingredient_15,contains
recipe_24162,ingredient_44,contains
recipe_24162,ingredient_3547,contains
recipe_24162,ingredient_181,contains
recipe_24162,ingredient_14,contains
recipe_24162,ingredient_4,contains
recipe_24162,ingredient_3478,contains
recipe_24162,cuisine_182,belongs_to
recipe_24162,diet_3526,suitable_for
recipe_24162,meal_type_48,is_type
recipe_24162,region_7,belongs_to_region
recipe_24162,state_8,belongs_to_state
recipe_24164,ingredient_16686,contains
recipe_24164,ingredient_10969,contains
recipe_24164,ingredient_100,contains
recipe_24164,ingredient_55,contains
recipe_24164,ingredient_24165,contains
recipe_24164,ingredient_24166,contains
recipe_24164,cuisine_84,belongs_to
recipe_24164,diet_5,suitable_for
recipe_24164,meal_type_110,is_type
recipe_24167,ingredient_102,contains
recipe_24167,ingredient_3812,contains
recipe_24167,ingredient_20140,contains
recipe_24167,ingredient_3650,contains
recipe_24167,ingredient_28,contains
recipe_24167,ingredient_415,contains
recipe_24167,ingredient_24168,contains
recipe_24167,ingredient_80,contains
recipe_24167,ingredient_905,contains
recipe_24167,ingredient_24169,contains
recipe_24167,cuisine_419,belongs_to
recipe_24167,diet_5,suitable_for
recipe_24167,meal_type_152,is_type
recipe_24170,ingredient_24171,contains
recipe_24170,ingredient_185,contains
recipe_24170,ingredient_3607,contains
recipe_24170,ingredient_3729,contains
recipe_24170,ingredient_3606,contains
recipe_24170,ingredient_15,contains
recipe_24170,ingredient_3478,contains
recipe_24170,ingredient_4856,contains
recipe_24170,cuisine_47,belongs_to
recipe_24170,diet_5,suitable_for
recipe_24170,meal_type_48,is_type
recipe_24172,ingredient_6259,contains
recipe_24172,ingredient_18038,contains
recipe_24172,ingredient_3508,contains
recipe_24172,ingredient_3533,contains
recipe_24172,ingredient_22072,contains
recipe_24172,ingredient_3856,contains
recipe_24172,ingredient_7273,contains
recipe_24172,ingredient_3496,contains
recipe_24172,ingredient_3514,contains
recipe_24172,ingredient_3729,contains
recipe_24172,ingredient_4005,contains
recipe_24172,ingredient_3497,contains
recipe_24172,ingredient_89,contains
recipe_24172,ingredient_44,contains
recipe_24172,ingredient_100,contains
recipe_24172,ingredient_3522,contains
recipe_24172,ingredient_3478,contains
recipe_24172,cuisine_353,belongs_to
recipe_24172,diet_5,suitable_for
recipe_24172,meal_type_152,is_type
recipe_24172,region_177,belongs_to_region
recipe_24172,state_236,belongs_to_state
recipe_24173,ingredient_24174,contains
recipe_24173,ingredient_6377,contains
recipe_24173,ingredient_5460,contains
recipe_24173,ingredient_4686,contains
recipe_24173,ingredient_10466,contains
recipe_24173,ingredient_3634,contains
recipe_24173,ingredient_3,contains
recipe_24173,ingredient_24175,contains
recipe_24173,ingredient_6125,contains
recipe_24173,ingredient_3491,contains
recipe_24173,ingredient_3926,contains
recipe_24173,cuisine_235,belongs_to
recipe_24173,diet_3641,suitable_for
recipe_24173,meal_type_48,is_type
recipe_24173,region_177,belongs_to_region
recipe_24173,state_236,belongs_to_state
recipe_24176,ingredient_5637,contains
recipe_24176,ingredient_56,contains
recipe_24176,ingredient_100,contains
recipe_24176,ingredient_3478,contains
recipe_24176,ingredient_3874,contains
recipe_24176,ingredient_24177,contains
recipe_24176,ingredient_33,contains
recipe_24176,ingredient_114,contains
recipe_24176,ingredient_113,contains
recipe_24176,ingredient_1734,contains
recipe_24176,cuisine_47,belongs_to
recipe_24176,diet_3499,suitable_for
recipe_24176,meal_type_48,is_type
recipe_24178,ingredient_2,contains
recipe_24178,ingredient_23893,contains
recipe_24178,ingredient_4733,contains
recipe_24178,ingredient_6767,contains
recipe_24178,ingredient_6766,contains
recipe_24178,ingredient_4657,contains
recipe_24178,ingredient_10735,contains
recipe_24178,cuisine_47,belongs_to
recipe_24178,diet_5,suitable_for
recipe_24178,meal_type_85,is_type
recipe_24179,ingredient_16745,contains
recipe_24179,ingredient_3723,contains
recipe_24179,ingredient_352,contains
recipe_24179,ingredient_3494,contains
recipe_24179,ingredient_54,contains
recipe_24179,ingredient_24180,contains
recipe_24179,ingredient_3480,contains
recipe_24179,ingredient_89,contains
recipe_24179,ingredient_17,contains
recipe_24179,ingredient_8355,contains
recipe_24179,ingredient_44,contains
recipe_24179,ingredient_15,contains
recipe_24179,ingredient_20944,contains
recipe_24179,ingredient_3497,contains
recipe_24179,ingredient_1734,contains
recipe_24179,ingredient_3478,contains
recipe_24179,cuisine_401,belongs_to
recipe_24179,diet_3647,suitable_for
recipe_24179,meal_type_85,is_type
recipe_24181,ingredient_725,contains
recipe_24181,ingredient_8432,contains
recipe_24181,ingredient_24182,contains
recipe_24181,ingredient_24183,contains
recipe_24181,ingredient_6413,contains
recipe_24181,ingredient_24184,contains
recipe_24181,ingredient_108,contains
recipe_24181,ingredient_255,contains
recipe_24181,ingredient_80,contains
recipe_24181,ingredient_3478,contains
recipe_24181,ingredient_4787,contains
recipe_24181,ingredient_18201,contains
recipe_24181,ingredient_3546,contains
recipe_24181,cuisine_295,belongs_to
recipe_24181,diet_5,suitable_for
recipe_24181,meal_type_152,is_type
recipe_24185,ingredient_1734,contains
recipe_24185,ingredient_3496,contains
recipe_24185,ingredient_3513,contains
recipe_24185,ingredient_4030,contains
recipe_24185,ingredient_24186,contains
recipe_24185,ingredient_3478,contains
recipe_24185,ingredient_33,contains
recipe_24185,ingredient_100,contains
recipe_24185,ingredient_3577,contains
recipe_24185,cuisine_327,belongs_to
recipe_24185,diet_3526,suitable_for
recipe_24185,meal_type_85,is_type
recipe_24187,ingredient_5322,contains
recipe_24187,ingredient_3680,contains
recipe_24187,ingredient_349,contains
recipe_24187,ingredient_2,contains
recipe_24187,ingredient_3596,contains
recipe_24187,ingredient_3701,contains
recipe_24187,ingredient_3610,contains
recipe_24187,ingredient_5323,contains
recipe_24187,ingredient_4620,contains
recipe_24187,ingredient_14,contains
recipe_24187,ingredient_3860,contains
recipe_24187,ingredient_3634,contains
recipe_24187,ingredient_3863,contains
recipe_24187,cuisine_90,belongs_to
recipe_24187,diet_5,suitable_for
recipe_24187,meal_type_48,is_type
recipe_24187,region_22,belongs_to_region
recipe_24187,state_91,belongs_to_state
recipe_24188,ingredient_4835,contains
recipe_24188,ingredient_24189,contains
recipe_24188,ingredient_3489,contains
recipe_24188,ingredient_4631,contains
recipe_24188,ingredient_3572,contains
recipe_24188,ingredient_5651,contains
recipe_24188,ingredient_15,contains
recipe_24188,ingredient_3496,contains
recipe_24188,ingredient_239,contains
recipe_24188,ingredient_240,contains
recipe_24188,ingredient_44,contains
recipe_24188,ingredient_4697,contains
recipe_24188,ingredient_251,contains
recipe_24188,ingredient_3478,contains
recipe_24188,ingredient_55,contains
recipe_24188,ingredient_14,contains
recipe_24188,ingredient_1734,contains
recipe_24188,cuisine_464,belongs_to
recipe_24188,diet_5,suitable_for
recipe_24188,meal_type_152,is_type
recipe_24188,region_177,belongs_to_region
recipe_24188,state_465,belongs_to_state
recipe_24190,ingredient_24191,contains
recipe_24190,ingredient_19991,contains
recipe_24190,ingredient_3489,contains
recipe_24190,ingredient_3490,contains
recipe_24190,ingredient_3487,contains
recipe_24190,ingredient_3949,contains
recipe_24190,ingredient_15,contains
recipe_24190,ingredient_89,contains
recipe_24190,ingredient_44,contains
recipe_24190,ingredient_18,contains
recipe_24190,ingredient_33,contains
recipe_24190,ingredient_394,contains
recipe_24190,ingredient_3478,contains
recipe_24190,ingredient_156,contains
recipe_24190,cuisine_204,belongs_to
recipe_24190,diet_3641,suitable_for
recipe_24190,meal_type_48,is_type
recipe_24192,ingredient_24193,contains
recipe_24192,ingredient_249,contains
recipe_24192,ingredient_155,contains
recipe_24192,ingredient_441,contains
recipe_24192,ingredient_24194,contains
recipe_24192,ingredient_1734,contains
recipe_24192,ingredient_113,contains
recipe_24192,ingredient_535,contains
recipe_24192,ingredient_367,contains
recipe_24192,ingredient_6184,contains
recipe_24192,ingredient_24195,contains
recipe_24192,cuisine_84,belongs_to
recipe_24192,diet_5,suitable_for
recipe_24192,meal_type_6,is_type
recipe_24196,ingredient_3543,contains
recipe_24196,ingredient_3502,contains
recipe_24196,ingredient_3503,contains
recipe_24196,cuisine_199,belongs_to
recipe_24196,diet_5,suitable_for
recipe_24196,meal_type_48,is_type
recipe_24196,region_177,belongs_to_region
recipe_24196,state_200,belongs_to_state
recipe_24197,ingredient_3504,contains
recipe_24197,ingredient_3503,contains
recipe_24197,cuisine_204,belongs_to
recipe_24197,diet_3641,suitable_for
recipe_24197,meal_type_110,is_type
recipe_24198,ingredient_24199,contains
recipe_24198,ingredient_24200,contains
recipe_24198,ingredient_24201,contains
recipe_24198,ingredient_8432,contains
recipe_24198,ingredient_24202,contains
recipe_24198,ingredient_18863,contains
recipe_24198,ingredient_32,contains
recipe_24198,ingredient_733,contains
recipe_24198,ingredient_100,contains
recipe_24198,ingredient_3763,contains
recipe_24198,ingredient_24203,contains
recipe_24198,ingredient_480,contains
recipe_24198,ingredient_6482,contains
recipe_24198,ingredient_3478,contains
recipe_24198,cuisine_377,belongs_to
recipe_24198,diet_5,suitable_for
recipe_24198,meal_type_85,is_type
recipe_24204,ingredient_1141,contains
recipe_24204,ingredient_241,contains
recipe_24204,ingredient_24205,contains
recipe_24204,ingredient_24206,contains
recipe_24204,ingredient_62,contains
recipe_24204,cuisine_464,belongs_to
recipe_24204,diet_5,suitable_for
recipe_24204,meal_type_110,is_type
recipe_24204,region_177,belongs_to_region
recipe_24204,state_465,belongs_to_state
recipe_24207,ingredient_241,contains
recipe_24207,ingredient_3480,contains
recipe_24207,ingredient_4029,contains
recipe_24207,ingredient_89,contains
recipe_24207,ingredient_3921,contains
recipe_24207,ingredient_4005,contains
recipe_24207,ingredient_5576,contains
recipe_24207,ingredient_3497,contains
recipe_24207,ingredient_14,contains
recipe_24207,ingredient_15,contains
recipe_24207,ingredient_3479,contains
recipe_24207,ingredient_3478,contains
recipe_24207,cuisine_204,belongs_to
recipe_24207,diet_3526,suitable_for
recipe_24207,meal_type_48,is_type
recipe_24208,ingredient_24209,contains
recipe_24208,ingredient_24210,contains
recipe_24208,ingredient_4108,contains
recipe_24208,ingredient_24211,contains
recipe_24208,ingredient_24212,contains
recipe_24208,ingredient_24213,contains
recipe_24208,ingredient_286,contains
recipe_24208,ingredient_24214,contains
recipe_24208,ingredient_31,contains
recipe_24208,ingredient_3478,contains
recipe_24208,ingredient_3751,contains
recipe_24208,cuisine_36,belongs_to
recipe_24208,diet_5,suitable_for
recipe_24208,meal_type_38,is_type
recipe_24215,ingredient_1734,contains
recipe_24215,ingredient_24216,contains
recipe_24215,ingredient_3489,contains
recipe_24215,ingredient_3904,contains
recipe_24215,ingredient_24217,contains
recipe_24215,ingredient_3478,contains
recipe_24215,ingredient_4269,contains
recipe_24215,ingredient_4135,contains
recipe_24215,cuisine_204,belongs_to
recipe_24215,diet_5,suitable_for
recipe_24215,meal_type_21,is_type
recipe_24218,ingredient_4984,contains
recipe_24218,ingredient_24219,contains
recipe_24218,ingredient_3504,contains
recipe_24218,ingredient_3502,contains
recipe_24218,ingredient_3916,contains
recipe_24218,ingredient_3503,contains
recipe_24218,ingredient_3917,contains
recipe_24218,ingredient_6055,contains
recipe_24218,cuisine_323,belongs_to
recipe_24218,diet_5,suitable_for
recipe_24218,meal_type_48,is_type
recipe_24218,region_22,belongs_to_region
recipe_24218,state_324,belongs_to_state
recipe_24220,ingredient_4261,contains
recipe_24220,ingredient_119,contains
recipe_24220,ingredient_251,contains
recipe_24220,ingredient_88,contains
recipe_24220,ingredient_15,contains
recipe_24220,ingredient_7102,contains
recipe_24220,ingredient_4003,contains
recipe_24220,ingredient_10883,contains
recipe_24220,ingredient_24221,contains
recipe_24220,ingredient_6251,contains
recipe_24220,ingredient_632,contains
recipe_24220,ingredient_3892,contains
recipe_24220,ingredient_4510,contains
recipe_24220,cuisine_1500,belongs_to
recipe_24220,diet_5,suitable_for
recipe_24220,meal_type_85,is_type
recipe_24220,region_177,belongs_to_region
recipe_24220,state_1501,belongs_to_state
recipe_24222,ingredient_3504,contains
recipe_24222,ingredient_3502,contains
recipe_24222,ingredient_3503,contains
recipe_24222,ingredient_3706,contains
recipe_24222,cuisine_47,belongs_to
recipe_24222,diet_3526,suitable_for
recipe_24222,meal_type_110,is_type
recipe_24223,ingredient_24224,contains
recipe_24223,ingredient_32,contains
recipe_24223,ingredient_24225,contains
recipe_24223,ingredient_24226,contains
recipe_24223,ingredient_55,contains
recipe_24223,ingredient_24227,contains
recipe_24223,ingredient_24228,contains
recipe_24223,ingredient_506,contains
recipe_24223,ingredient_31,contains
recipe_24223,ingredient_4108,contains
recipe_24223,ingredient_3478,contains
recipe_24223,ingredient_17506,contains
recipe_24223,ingredient_109,contains
recipe_24223,ingredient_24229,contains
recipe_24223,ingredient_24230,contains
recipe_24223,ingredient_7064,contains
recipe_24223,ingredient_24231,contains
recipe_24223,ingredient_24232,contains
recipe_24223,ingredient_24233,contains
recipe_24223,ingredient_8687,contains
recipe_24223,ingredient_24234,contains
recipe_24223,ingredient_24235,contains
recipe_24223,ingredient_1734,contains
recipe_24223,ingredient_33,contains
recipe_24223,ingredient_24236,contains
recipe_24223,ingredient_3650,contains
recipe_24223,cuisine_36,belongs_to
recipe_24223,diet_5,suitable_for
recipe_24223,meal_type_21,is_type
recipe_24237,ingredient_156,contains
recipe_24237,ingredient_24238,contains
recipe_24237,ingredient_224,contains
recipe_24237,ingredient_3175,contains
recipe_24237,ingredient_5651,contains
recipe_24237,ingredient_11247,contains
recipe_24237,ingredient_14,contains
recipe_24237,cuisine_47,belongs_to
recipe_24237,diet_5,suitable_for
recipe_24237,meal_type_110,is_type
recipe_24239,ingredient_102,contains
recipe_24239,ingredient_19102,contains
recipe_24239,ingredient_209,contains
recipe_24239,ingredient_32,contains
recipe_24239,ingredient_3478,contains
recipe_24239,ingredient_3690,contains
recipe_24239,ingredient_62,contains
recipe_24239,ingredient_450,contains
recipe_24239,cuisine_229,belongs_to
recipe_24239,diet_5,suitable_for
recipe_24239,meal_type_21,is_type
recipe_24240,ingredient_3501,contains
recipe_24240,ingredient_3916,contains
recipe_24240,ingredient_3504,contains
recipe_24240,ingredient_3502,contains
recipe_24240,ingredient_3706,contains
recipe_24240,ingredient_3503,contains
recipe_24240,ingredient_5452,contains
recipe_24240,cuisine_19,belongs_to
recipe_24240,diet_5,suitable_for
recipe_24240,meal_type_85,is_type
recipe_24240,region_22,belongs_to_region
recipe_24240,state_23,belongs_to_state
recipe_24241,ingredient_381,contains
recipe_24241,ingredient_6421,contains
recipe_24241,ingredient_3953,contains
recipe_24241,ingredient_24242,contains
recipe_24241,ingredient_24243,contains
recipe_24241,cuisine_2532,belongs_to
recipe_24241,diet_5,suitable_for
recipe_24241,meal_type_21,is_type
recipe_24244,ingredient_7356,contains
recipe_24244,ingredient_7838,contains
recipe_24244,ingredient_255,contains
recipe_24244,ingredient_254,contains
recipe_24244,ingredient_108,contains
recipe_24244,ingredient_247,contains
recipe_24244,ingredient_728,contains
recipe_24244,ingredient_1734,contains
recipe_24244,ingredient_54,contains
recipe_24244,ingredient_24017,contains
recipe_24244,ingredient_4970,contains
recipe_24244,ingredient_4029,contains
recipe_24244,ingredient_28,contains
recipe_24244,ingredient_55,contains
recipe_24244,ingredient_24245,contains
recipe_24244,ingredient_5005,contains
recipe_24244,ingredient_24246,contains
recipe_24244,cuisine_295,belongs_to
recipe_24244,diet_3499,suitable_for
recipe_24244,meal_type_38,is_type
recipe_24247,ingredient_6651,contains
recipe_24247,ingredient_8056,contains
recipe_24247,ingredient_5225,contains
recipe_24247,ingredient_3502,contains
recipe_24247,ingredient_3543,contains
recipe_24247,ingredient_3501,contains
recipe_24247,ingredient_24248,contains
recipe_24247,ingredient_3504,contains
recipe_24247,cuisine_256,belongs_to
recipe_24247,diet_3499,suitable_for
recipe_24247,meal_type_48,is_type
recipe_24249,ingredient_4066,contains
recipe_24249,ingredient_343,contains
recipe_24249,ingredient_3495,contains
recipe_24249,ingredient_15,contains
recipe_24249,ingredient_44,contains
recipe_24249,ingredient_89,contains
recipe_24249,ingredient_5516,contains
recipe_24249,ingredient_3478,contains
recipe_24249,ingredient_1734,contains
recipe_24249,ingredient_3523,contains
recipe_24249,ingredient_9660,contains
recipe_24249,ingredient_24250,contains
recipe_24249,cuisine_204,belongs_to
recipe_24249,diet_3534,suitable_for
recipe_24249,meal_type_110,is_type
recipe_24251,ingredient_3504,contains
recipe_24251,ingredient_3543,contains
recipe_24251,ingredient_8063,contains
recipe_24251,cuisine_204,belongs_to
recipe_24251,diet_5,suitable_for
recipe_24251,meal_type_48,is_type
recipe_24252,ingredient_18284,contains
recipe_24252,ingredient_3496,contains
recipe_24252,ingredient_15,contains
recipe_24252,ingredient_24253,contains
recipe_24252,ingredient_44,contains
recipe_24252,ingredient_4137,contains
recipe_24252,ingredient_1734,contains
recipe_24252,ingredient_4522,contains
recipe_24252,ingredient_220,contains
recipe_24252,ingredient_24254,contains
recipe_24252,ingredient_100,contains
recipe_24252,ingredient_343,contains
recipe_24252,ingredient_149,contains
recipe_24252,ingredient_88,contains
recipe_24252,ingredient_89,contains
recipe_24252,ingredient_7991,contains
recipe_24252,ingredient_3478,contains
recipe_24252,ingredient_3523,contains
recipe_24252,ingredient_3637,contains
recipe_24252,cuisine_182,belongs_to
recipe_24252,diet_5,suitable_for
recipe_24252,meal_type_110,is_type
recipe_24252,region_7,belongs_to_region
recipe_24252,state_8,belongs_to_state
recipe_24255,ingredient_24256,contains
recipe_24255,ingredient_61,contains
recipe_24255,ingredient_3496,contains
recipe_24255,ingredient_3480,contains
recipe_24255,ingredient_4614,contains
recipe_24255,ingredient_23622,contains
recipe_24255,ingredient_181,contains
recipe_24255,ingredient_100,contains
recipe_24255,ingredient_24257,contains
recipe_24255,cuisine_182,belongs_to
recipe_24255,diet_3499,suitable_for
recipe_24255,meal_type_48,is_type
recipe_24255,region_7,belongs_to_region
recipe_24255,state_8,belongs_to_state
recipe_24258,ingredient_3543,contains
recipe_24258,ingredient_3503,contains
recipe_24258,ingredient_4907,contains
recipe_24258,ingredient_3627,contains
recipe_24258,ingredient_3706,contains
recipe_24258,ingredient_5452,contains
recipe_24258,ingredient_3504,contains
recipe_24258,ingredient_3916,contains
recipe_24258,cuisine_163,belongs_to
recipe_24258,diet_5,suitable_for
recipe_24258,meal_type_21,is_type
recipe_24258,region_164,belongs_to_region
recipe_24258,state_165,belongs_to_state
recipe_24259,ingredient_24260,contains
recipe_24259,ingredient_3791,contains
recipe_24259,ingredient_7121,contains
recipe_24259,ingredient_62,contains
recipe_24259,ingredient_4754,contains
recipe_24259,ingredient_3496,contains
recipe_24259,ingredient_15,contains
recipe_24259,ingredient_175,contains
recipe_24259,ingredient_3497,contains
recipe_24259,ingredient_4032,contains
recipe_24259,ingredient_3533,contains
recipe_24259,ingredient_3595,contains
recipe_24259,ingredient_4475,contains
recipe_24259,ingredient_352,contains
recipe_24259,ingredient_44,contains
recipe_24259,ingredient_89,contains
recipe_24259,ingredient_18550,contains
recipe_24259,ingredient_219,contains
recipe_24259,ingredient_1734,contains
recipe_24259,ingredient_3739,contains
recipe_24259,cuisine_47,belongs_to
recipe_24259,diet_3647,suitable_for
recipe_24259,meal_type_48,is_type
recipe_24261,ingredient_403,contains
recipe_24261,ingredient_3812,contains
recipe_24261,ingredient_3507,contains
recipe_24261,ingredient_3631,contains
recipe_24261,ingredient_4959,contains
recipe_24261,ingredient_3537,contains
recipe_24261,ingredient_89,contains
recipe_24261,ingredient_123,contains
recipe_24261,ingredient_1734,contains
recipe_24261,ingredient_3878,contains
recipe_24261,cuisine_84,belongs_to
recipe_24261,diet_3647,suitable_for
recipe_24261,meal_type_152,is_type
recipe_24262,ingredient_24263,contains
recipe_24262,ingredient_24264,contains
recipe_24262,ingredient_33,contains
recipe_24262,ingredient_250,contains
recipe_24262,ingredient_28,contains
recipe_24262,ingredient_102,contains
recipe_24262,ingredient_155,contains
recipe_24262,ingredient_29,contains
recipe_24262,ingredient_89,contains
recipe_24262,ingredient_24265,contains
recipe_24262,ingredient_3478,contains
recipe_24262,ingredient_16871,contains
recipe_24262,ingredient_5699,contains
recipe_24262,ingredient_1734,contains
recipe_24262,cuisine_536,belongs_to
recipe_24262,diet_3534,suitable_for
recipe_24262,meal_type_85,is_type
recipe_24266,ingredient_24267,contains
recipe_24266,ingredient_3489,contains
recipe_24266,ingredient_3650,contains
recipe_24266,ingredient_3478,contains
recipe_24266,ingredient_18,contains
recipe_24266,ingredient_759,contains
recipe_24266,ingredient_4811,contains
recipe_24266,ingredient_24268,contains
recipe_24266,cuisine_204,belongs_to
recipe_24266,diet_5,suitable_for
recipe_24266,meal_type_110,is_type
recipe_24269,ingredient_7108,contains
recipe_24269,ingredient_24270,contains
recipe_24269,ingredient_804,contains
recipe_24269,ingredient_24271,contains
recipe_24269,ingredient_1292,contains
